rowid,pl_name,hostname,period,system_no_of_planets,T0,T0_unit,Author
28611,Kepler-777 b,Kepler-777,5.72807244,1,54967.681,MJD,Kepler
28620,Kepler-778 b,Kepler-778,3.75577,1,54965.933,MJD,Kepler
28629,Kepler-779 b,Kepler-779,,1,54968.843,MJD,Kepler
28638,Kepler-78 b,Kepler-78,0.35500744,1,54953.45995,MJD,Kepler
28645,Kepler-780 b,Kepler-780,0.67737516,1,54966.446,MJD,Kepler
28653,Kepler-781 b,Kepler-781,13.21409607,1,54973.087,MJD,Kepler
28663,Kepler-782 b,Kepler-782,158.6853308,1,55006.449,MJD,Kepler
28673,Kepler-783 b,Kepler-783,4.29264638,2,54967.297,MJD,Kepler
28682,Kepler-783 c,Kepler-783,7.053943,2,54968.85725,MJD,Kepler
28690,Kepler-784 b,Kepler-784,31.59306282,1,54975.466,MJD,Kepler
28700,Kepler-785 b,Kepler-785,,1,55011.189,MJD,Kepler
28711,Kepler-786 b,Kepler-786,53.5293487,1,54980.364,MJD,Kepler
28721,Kepler-787 b,Kepler-787,0.9283105,1,54966.303,MJD,Kepler
28730,Kepler-788 b,Kepler-788,8.39827939,1,54968.812,MJD,Kepler
28740,Kepler-789 b,Kepler-789,,1,54972.446,MJD,Kepler
28750,Kepler-79 b,Kepler-79,13.48457668,4,,,Kepler
28763,Kepler-79 c,Kepler-79,,4,,,Kepler
28776,Kepler-79 d,Kepler-79,52.0911,4,54991.24508,MJD,Kepler
28790,Kepler-79 e,Kepler-79,81.0632,4,54972.02908,MJD,Kepler
28804,Kepler-790 b,Kepler-790,13.73469807,1,54974.831,MJD,Kepler
28814,Kepler-791 b,Kepler-791,14.5539759,1,54966.613,MJD,Kepler
28823,Kepler-792 b,Kepler-792,11.30118,1,54967.42,MJD,Kepler
28832,Kepler-793 b,Kepler-793,4.24153629,1,54965.958,MJD,Kepler
28841,Kepler-794 b,Kepler-794,11.13127,1,54966.865,MJD,Kepler
28851,Kepler-795 b,Kepler-795,29.6193421,1,54966.182,MJD,Kepler
28860,Kepler-796 b,Kepler-796,6.40087137,1,54969.381,MJD,Kepler
28869,Kepler-797 b,Kepler-797,27.07237711,1,54971.612,MJD,Kepler
28879,Kepler-798 b,Kepler-798,13.71933369,1,54973.248,MJD,Kepler
28889,Kepler-799 b,Kepler-799,133.461,2,55048.546,MJD,Kepler
28899,Kepler-799 c,Kepler-799,15.19471,2,54975.23422,MJD,Kepler
28907,Kepler-8 b,Kepler-8,3.52249857,1,54953.6182,MJD,Kepler
28922,Kepler-80 b,Kepler-80,7.053439,6,,,Kepler
28934,Kepler-80 c,Kepler-80,9.52169991,6,,,Kepler
28946,Kepler-80 d,Kepler-80,3.07216597,6,54966.52149,MJD,Kepler
28960,Kepler-80 e,Kepler-80,,6,54967.08736,MJD,Kepler
28973,Kepler-80 f,Kepler-80,,6,54965.67,MJD,Kepler
28983,Kepler-80 g,Kepler-80,14.64558,6,55658.1073,MJD,Kepler
28984,Kepler-800 b,Kepler-800,14.13176026,1,54974.761,MJD,Kepler
28994,Kepler-801 b,Kepler-801,11.41926322,1,54970.168,MJD,Kepler
29004,Kepler-802 b,Kepler-802,40.05876652,1,55002.411,MJD,Kepler
29014,Kepler-803 b,Kepler-803,50.28638192,1,55000.132,MJD,Kepler
29024,Kepler-804 b,Kepler-804,14.37454747,2,54970.702,MJD,Kepler
29034,Kepler-804 c,Kepler-804,9.65185017,2,54964.659,MJD,Kepler
29043,Kepler-805 b,Kepler-805,30.8639476,1,54995.383,MJD,Kepler
29053,Kepler-806 b,Kepler-806,8.09219642,1,54970.547,MJD,Kepler
29062,Kepler-807 b,Kepler-807,117.931108,1,55052.204,MJD,Kepler
29072,Kepler-808 b,Kepler-808,0.63133171,1,54966.444,MJD,Kepler
29081,Kepler-809 b,Kepler-809,55.6391882,1,55020.051,MJD,Kepler
29090,Kepler-81 b,Kepler-81,5.95489729,3,,,Kepler
29105,Kepler-81 c,Kepler-81,12.039901,3,,,Kepler
29120,Kepler-81 d,Kepler-81,20.83766355,3,54964.57963,MJD,Kepler
29133,Kepler-810 b,Kepler-810,4.59726613,1,54968.981,MJD,Kepler
29142,Kepler-811 b,Kepler-811,,1,54978.457,MJD,Kepler
29152,Kepler-812 b,Kepler-812,10.1171684,1,54969.945,MJD,Kepler
29162,Kepler-813 b,Kepler-813,19.12947337,1,54971.935,MJD,Kepler
29171,Kepler-814 b,Kepler-814,6.14703115,1,54967.574,MJD,Kepler
29180,Kepler-815 b,Kepler-815,8.57503552,1,54972.639,MJD,Kepler
29190,Kepler-816 b,Kepler-816,10.50682565,1,55192.583,MJD,Kepler
29200,Kepler-817 b,Kepler-817,3.99010623,1,55188.341,MJD,Kepler
29210,Kepler-818 b,Kepler-818,10.03538181,1,54969.971,MJD,Kepler
29220,Kepler-819 b,Kepler-819,33.1996355,1,54986.163,MJD,Kepler
29230,Kepler-82 b,Kepler-82,26.44435456,5,,,Kepler
29242,Kepler-82 c,Kepler-82,51.53997972,5,,,Kepler
29254,Kepler-82 d,Kepler-82,2.38295159,5,54967.58186,MJD,Kepler
29264,Kepler-82 e,Kepler-82,5.90225962,5,54969.28443,MJD,Kepler
29276,Kepler-820 b,Kepler-820,127.8338098,1,55125.918,MJD,Kepler
29286,Kepler-821 b,Kepler-821,1.92279873,1,54967.003,MJD,Kepler
29295,Kepler-822 b,Kepler-822,,1,55010.572,MJD,Kepler
29304,Kepler-823 b,Kepler-823,4.16809082,1,54967.4,MJD,Kepler
29313,Kepler-824 b,Kepler-824,,1,54966.529,MJD,Kepler
29322,Kepler-825 b,Kepler-825,,2,54966.569,MJD,Kepler
29331,Kepler-825 c,Kepler-825,8.18182189,2,54967.315,MJD,Kepler
29341,Kepler-826 b,Kepler-826,4.487548,1,54965.862,MJD,Kepler
29350,Kepler-827 b,Kepler-827,51.92927591,1,54984.432,MJD,Kepler
29360,Kepler-828 b,Kepler-828,0.56785648,1,54966.562,MJD,Kepler
29369,Kepler-829 b,Kepler-829,6.88336878,1,54967.765,MJD,Kepler
29379,Kepler-83 b,Kepler-83,9.77058983,3,,,Kepler
29394,Kepler-83 c,Kepler-83,20.09,3,,,Kepler
29410,Kepler-83 d,Kepler-83,,3,55005.131,MJD,Kepler
29426,Kepler-830 b,Kepler-830,11.29695137,1,54967.069,MJD,Kepler
29434,Kepler-831 b,Kepler-831,5.621546,1,54969.391,MJD,Kepler
29444,Kepler-832 b,Kepler-832,7.1396941,1,54969.686,MJD,Kepler
29454,Kepler-833 b,Kepler-833,18.75444,1,54974.216,MJD,Kepler
29464,Kepler-834 b,Kepler-834,13.32388301,1,54967.744,MJD,Kepler
29474,Kepler-835 b,Kepler-835,11.41911886,1,55018.81,MJD,Kepler
29482,Kepler-836 b,Kepler-836,11.36112327,1,54969.427,MJD,Kepler
29492,Kepler-837 b,Kepler-837,16.56059504,1,54965.997,MJD,Kepler
29502,Kepler-838 b,Kepler-838,15.74957994,1,54982.745,MJD,Kepler
29512,Kepler-839 b,Kepler-839,37.8145288,1,54967.167,MJD,Kepler
29522,Kepler-84 b,Kepler-84,8.72585936,5,,,Kepler
29533,Kepler-84 c,Kepler-84,12.88296485,5,,,Kepler
29543,Kepler-84 d,Kepler-84,4.22453631,5,54967.93327,MJD,Kepler
29552,Kepler-84 e,Kepler-84,27.4345973,5,54977.6254,MJD,Kepler
29562,Kepler-84 f,Kepler-84,44.5518416,5,54992.79097,MJD,Kepler
29572,Kepler-841 b,Kepler-841,124.4198398,1,54983.096,MJD,Kepler
29581,Kepler-842 b,Kepler-842,1.2195847,1,54965.96,MJD,Kepler
29591,Kepler-843 b,Kepler-843,2.05387982,1,54966.235,MJD,Kepler
29601,Kepler-844 b,Kepler-844,2.61302042,1,54965.612,MJD,Kepler
29609,Kepler-845 b,Kepler-845,0.92785982,1,54966.406,MJD,Kepler
29619,Kepler-846 b,Kepler-846,19.80792185,1,54971.878,MJD,Kepler
29629,Kepler-847 b,Kepler-847,2.34323057,1,54965.707,MJD,Kepler
29637,Kepler-848 b,Kepler-848,,1,54969.148,MJD,Kepler
29647,Kepler-849 b,Kepler-849,394.6244904,1,55010.344,MJD,Kepler
29655,Kepler-85 b,Kepler-85,8.3053749,4,,,Kepler
29667,Kepler-85 c,Kepler-85,,4,,,Kepler
29678,Kepler-85 d,Kepler-85,17.9133739,4,54968.03773,MJD,Kepler
29686,Kepler-85 e,Kepler-85,25.2149143,4,54985.18815,MJD,Kepler
29697,Kepler-850 b,Kepler-850,7.19303878,1,54968.552,MJD,Kepler
29706,Kepler-851 b,Kepler-851,8.50686692,1,54967.143,MJD,Kepler
29715,Kepler-852 b,Kepler-852,,1,54972.704,MJD,Kepler
29725,Kepler-853 b,Kepler-853,7.168879,1,54968.179,MJD,Kepler
29735,Kepler-855 b,Kepler-855,7.8866311,1,55193.014,MJD,Kepler
29744,Kepler-856 b,Kepler-856,8.02768112,1,55192.671,MJD,Kepler
29755,Kepler-857 b,Kepler-857,85.35129427,1,54993.509,MJD,Kepler
29765,Kepler-858 b,Kepler-858,,1,55031.979,MJD,Kepler
29775,Kepler-859 b,Kepler-859,20.38177573,1,54974.814,MJD,Kepler
29785,Kepler-860 b,Kepler-860,,1,55189.982,MJD,Kepler
29795,Kepler-861 b,Kepler-861,3.94963138,1,54967.109,MJD,Kepler
29805,Kepler-862 b,Kepler-862,3.14866567,1,55189.435,MJD,Kepler
29815,Kepler-863 b,Kepler-863,15.59466045,1,54970.065,MJD,Kepler
29825,Kepler-864 b,Kepler-864,5.833734,1,54971.249,MJD,Kepler
29835,Kepler-865 b,Kepler-865,14.16399294,1,54973.09,MJD,Kepler
29845,Kepler-866 b,Kepler-866,2.617056,1,54966.532,MJD,Kepler
29854,Kepler-867 b,Kepler-867,150.2405109,1,54970.787,MJD,Kepler
29864,Kepler-868 b,Kepler-868,5.03257009,1,54969.833,MJD,Kepler
29872,Kepler-869 b,Kepler-869,40.4287755,1,54972.002,MJD,Kepler
29882,Kepler-87 b,Kepler-87,114.73635,2,,,Kepler
29893,Kepler-87 c,Kepler-87,191.239133,2,,,Kepler
29902,Kepler-870 b,Kepler-870,21.3587621,1,54967.571,MJD,Kepler
29912,Kepler-871 b,Kepler-871,22.0459163,1,54968.978,MJD,Kepler
29922,Kepler-872 b,Kepler-872,2.578878,1,54965.723,MJD,Kepler
29931,Kepler-873 b,Kepler-873,,1,54972.058,MJD,Kepler
29941,Kepler-874 b,Kepler-874,40.0686713,1,54984.308,MJD,Kepler
29950,Kepler-875 b,Kepler-875,27.5073799,1,54984.339,MJD,Kepler
29960,Kepler-876 b,Kepler-876,,1,54966.327,MJD,Kepler
29969,Kepler-877 b,Kepler-877,18.45847097,1,54970.665,MJD,Kepler
29978,Kepler-878 b,Kepler-878,25.94361383,1,54988.686,MJD,Kepler
29988,Kepler-879 b,Kepler-879,33.3855938,1,54981.428,MJD,Kepler
29999,Kepler-880 b,Kepler-880,7.71468975,1,54966.055,MJD,Kepler
30009,Kepler-881 b,Kepler-881,4.4444826,1,54965.963,MJD,Kepler
30017,Kepler-882 b,Kepler-882,,1,54966.6,MJD,Kepler
30026,Kepler-883 b,Kepler-883,12.98495573,1,54972.282,MJD,Kepler
30036,Kepler-884 b,Kepler-884,5.69919514,1,54969.088,MJD,Kepler
30045,Kepler-885 b,Kepler-885,18.11472949,1,54979.992,MJD,Kepler
30055,Kepler-886 b,Kepler-886,6.24146367,1,54967.387,MJD,Kepler
30065,Kepler-887 b,Kepler-887,,2,54979.483,MJD,Kepler
30075,Kepler-887 c,Kepler-887,,2,54970.745,MJD,Kepler
30084,Kepler-888 b,Kepler-888,70.6981724,1,55021.07,MJD,Kepler
30094,Kepler-889 b,Kepler-889,3.74443645,1,54966.061,MJD,Kepler
30103,Kepler-890 b,Kepler-890,52.75874521,1,54988.807,MJD,Kepler
30113,Kepler-891 b,Kepler-891,53.44950392,1,54981.702,MJD,Kepler
30123,Kepler-892 b,Kepler-892,13.7521072,1,54975.531,MJD,Kepler
30133,Kepler-893 b,Kepler-893,6.33855761,1,55187.351,MJD,Kepler
30143,Kepler-894 b,Kepler-894,,1,55196.486,MJD,Kepler
30153,Kepler-895 b,Kepler-895,2.80624349,1,54966.231,MJD,Kepler
30162,Kepler-896 b,Kepler-896,144.547396,1,55098.453,MJD,Kepler
30172,Kepler-897 b,Kepler-897,8.04727721,1,54969.709,MJD,Kepler
30181,Kepler-898 b,Kepler-898,5.8706367,1,54969.75,MJD,Kepler
30190,Kepler-899 b,Kepler-899,19.17891293,1,54972.247,MJD,Kepler
30200,Kepler-9 b,Kepler-9,19.24628649,3,55072.93381,MJD,Kepler
30215,Kepler-9 c,Kepler-9,38.91,3,55113.48788,MJD,Kepler
30226,Kepler-9 d,Kepler-9,1.59295975,3,55014.5943,MJD,Kepler
30232,Kepler-90 i,KOI-351,14.44912,8,55643.8488,MJD,Kepler
30233,Kepler-900 b,Kepler-900,6.9913086,1,54967.963,MJD,Kepler
30243,Kepler-901 b,Kepler-901,,1,54968.047,MJD,Kepler
30253,Kepler-902 b,Kepler-902,40.10982208,1,54974.578,MJD,Kepler
30263,Kepler-903 b,Kepler-903,,2,54966.214,MJD,Kepler
30273,Kepler-903 c,Kepler-903,62.9224936,2,54984.181,MJD,Kepler
30283,Kepler-904 b,Kepler-904,3.02166863,1,54965.977,MJD,Kepler
30292,Kepler-905 b,Kepler-905,,1,54965.711,MJD,Kepler
30302,Kepler-906 b,Kepler-906,41.6979976,1,55002.076,MJD,Kepler
30312,Kepler-907 b,Kepler-907,15.86627839,1,54973.588,MJD,Kepler
30321,Kepler-908 b,Kepler-908,1.34059747,1,54964.744,MJD,Kepler
30331,Kepler-909 b,Kepler-909,13.93281,1,54971.912,MJD,Kepler
30341,Kepler-91 b,Kepler-91,6.246696,1,54968.89814,MJD,Kepler
30357,Kepler-910 b,Kepler-910,2.36433867,1,54964.75,MJD,Kepler
30366,Kepler-911 b,Kepler-911,,1,54979.323,MJD,Kepler
30376,Kepler-912 b,Kepler-912,,1,54965.181,MJD,Kepler
30385,Kepler-913 b,Kepler-913,10.29667198,2,54964.697,MJD,Kepler
30394,Kepler-913 c,Kepler-913,5.93918879,2,55186.25403,MJD,Kepler
30401,Kepler-914 b,Kepler-914,4.4096675,1,54964.949,MJD,Kepler
30410,Kepler-915 b,Kepler-915,4.59489604,1,54966.34,MJD,Kepler
30418,Kepler-916 b,Kepler-916,32.29635663,1,54971.021,MJD,Kepler
30428,Kepler-917 b,Kepler-917,2.97041377,1,54965.892,MJD,Kepler
30436,Kepler-918 b,Kepler-918,4.85382,1,54967.594,MJD,Kepler
30444,Kepler-919 b,Kepler-919,11.04585439,1,54968.941,MJD,Kepler
30454,Kepler-92 b,Kepler-92,13.74883059,3,55011.77916,MJD,Kepler
30466,Kepler-92 c,Kepler-92,26.72320599,3,54980.43696,MJD,Kepler
30478,Kepler-92 d,Kepler-92,49.3568,3,54966.79533,MJD,Kepler
30489,Kepler-920 b,Kepler-920,6.5319247,2,54968.534,MJD,Kepler
30499,Kepler-920 c,Kepler-920,,2,55048.89,MJD,Kepler
30508,Kepler-921 b,Kepler-921,51.3011844,1,54986.036,MJD,Kepler
30517,Kepler-922 b,Kepler-922,0.938468,1,54968.101,MJD,Kepler
30526,Kepler-923 b,Kepler-923,6.93365167,1,54969.572,MJD,Kepler
30534,Kepler-924 b,Kepler-924,,1,55007.68,MJD,Kepler
30544,Kepler-925 b,Kepler-925,33.8678531,1,54970.014,MJD,Kepler
30554,Kepler-926 b,Kepler-926,52.0688601,1,55010.656,MJD,Kepler
30563,Kepler-927 b,Kepler-927,9.1149903,1,54966.476,MJD,Kepler
30573,Kepler-928 b,Kepler-928,3.932449,1,54965.055,MJD,Kepler
30583,Kepler-929 b,Kepler-929,0.92103214,1,54964.53,MJD,Kepler
30592,Kepler-93 b,Kepler-93,,2,54967.4258,MJD,Kepler
30609,Kepler-930 b,Kepler-930,71.45245,1,54981.313,MJD,Kepler
30619,Kepler-931 b,Kepler-931,8.037617,1,54971.856,MJD,Kepler
30628,Kepler-932 b,Kepler-932,1.9214374,1,54964.306,MJD,Kepler
30637,Kepler-933 b,Kepler-933,14.20443864,1,54975.233,MJD,Kepler
30647,Kepler-934 b,Kepler-934,55.673582,1,54969.043,MJD,Kepler
30657,Kepler-935 b,Kepler-935,4.88083852,1,54968.698,MJD,Kepler
30667,Kepler-936 b,Kepler-936,10.56136226,1,54966.264,MJD,Kepler
30675,Kepler-937 b,Kepler-937,67.6690554,2,55030.696,MJD,Kepler
30685,Kepler-937 c,Kepler-937,153.348739,2,55023.037,MJD,Kepler
30693,Kepler-938 b,Kepler-938,52.63002347,1,54988.112,MJD,Kepler
30702,Kepler-939 b,Kepler-939,14.878296,1,54975.469,MJD,Kepler
30712,Kepler-94 b,Kepler-94,2.50809097,2,54967.4998,MJD,Kepler
30726,Kepler-940 b,Kepler-940,59.6225257,1,54970.634,MJD,Kepler
30736,Kepler-941 b,Kepler-941,17.42395198,1,54981.326,MJD,Kepler
30746,Kepler-942 b,Kepler-942,44.96393,1,54977.059,MJD,Kepler
30755,Kepler-943 b,Kepler-943,49.76903547,1,54992.486,MJD,Kepler
30765,Kepler-944 b,Kepler-944,43.3167427,1,54969.073,MJD,Kepler
30775,Kepler-945 b,Kepler-945,31.0033814,1,54975.789,MJD,Kepler
30785,Kepler-946 b,Kepler-946,11.79161234,1,54967.04,MJD,Kepler
30794,Kepler-947 b,Kepler-947,26.96447,1,54977.843,MJD,Kepler
30804,Kepler-948 b,Kepler-948,7.76846622,1,54970.562,MJD,Kepler
30814,Kepler-949 b,Kepler-949,8.68930122,1,54966.161,MJD,Kepler
30824,Kepler-95 b,Kepler-95,11.52306995,1,54964.46841,MJD,Kepler
30835,Kepler-950 b,Kepler-950,98.7179332,1,54964.086,MJD,Kepler
30845,Kepler-951 b,Kepler-951,,1,55024.193,MJD,Kepler
30855,Kepler-952 b,Kepler-952,130.3546484,1,54976.56,MJD,Kepler
30865,Kepler-953 b,Kepler-953,88.40655258,2,55008.776,MJD,Kepler
30874,Kepler-953 c,Kepler-953,9.10969334,2,54965.567,MJD,Kepler
30882,Kepler-954 b,Kepler-954,16.78175566,1,54972.293,MJD,Kepler
30892,Kepler-955 b,Kepler-955,14.53245736,1,54973.225,MJD,Kepler
30902,Kepler-956 b,Kepler-956,5.248681,1,54968.016,MJD,Kepler
30911,Kepler-957 b,Kepler-957,5.90741354,1,54966.435,MJD,Kepler
30921,Kepler-958 b,Kepler-958,9.76787254,1,54971.938,MJD,Kepler
30930,Kepler-959 b,Kepler-959,14.80074836,1,54965.323,MJD,Kepler
30940,Kepler-96 b,Kepler-96,16.2385,1,55003.51897,MJD,Kepler
30950,Kepler-960 b,Kepler-960,3.12686119,1,54966.225,MJD,Kepler
30960,Kepler-961 b,Kepler-961,,1,54971.148,MJD,Kepler
30970,Kepler-962 b,Kepler-962,12.05707387,1,54967.915,MJD,Kepler
30980,Kepler-963 b,Kepler-963,9.976834,1,54964.267,MJD,Kepler
30990,Kepler-964 b,Kepler-964,13.5225106,1,54974.681,MJD,Kepler
31000,Kepler-965 b,Kepler-965,134.2519,1,55015.204,MJD,Kepler
31010,Kepler-966 b,Kepler-966,99.7469,1,55040.895,MJD,Kepler
31020,Kepler-967 b,Kepler-967,13.22713379,2,54974.703,MJD,Kepler
31029,Kepler-967 c,Kepler-967,198.7112502,2,54989.017,MJD,Kepler
31037,Kepler-968 b,Kepler-968,3.69298623,3,54965.237,MJD,Kepler
31047,Kepler-968 c,Kepler-968,5.70940492,3,54969.622,MJD,Kepler
31056,Kepler-969 b,Kepler-969,34.1732156,2,54970.291,MJD,Kepler
31066,Kepler-969 c,Kepler-969,1.6829346,2,54964.468,MJD,Kepler
31074,Kepler-97 b,Kepler-97,2.58663808,2,55004.34121,MJD,Kepler
31086,Kepler-970 b,Kepler-970,16.736525,1,54975.632,MJD,Kepler
31096,Kepler-971 b,Kepler-971,9.59070716,1,54965.181,MJD,Kepler
31106,Kepler-972 b,Kepler-972,7.03932553,1,54966.354,MJD,Kepler
31115,Kepler-973 b,Kepler-973,49.60805,1,54970.914,MJD,Kepler
31124,Kepler-974 b,Kepler-974,4.194525,1,54966.634,MJD,Kepler
31134,Kepler-975 b,Kepler-975,1.9703213,1,54964.448,MJD,Kepler
31144,Kepler-976 b,Kepler-976,105.9564148,1,55014.554,MJD,Kepler
31154,Kepler-977 b,Kepler-977,26.85328322,1,54975.811,MJD,Kepler
31164,Kepler-978 b,Kepler-978,49.6221509,1,54969.6,MJD,Kepler
31172,Kepler-979 b,Kepler-979,,1,54971.236,MJD,Kepler
31182,Kepler-98 b,Kepler-98,1.54167663,1,55003.04328,MJD,Kepler
31193,Kepler-980 b,Kepler-980,11.55102504,1,54967.409,MJD,Kepler
31203,Kepler-981 b,Kepler-981,4.46975774,1,54964.344,MJD,Kepler
31213,Kepler-982 b,Kepler-982,,1,54970.031,MJD,Kepler
31223,Kepler-983 b,Kepler-983,60.0855082,1,54985.755,MJD,Kepler
31233,Kepler-984 b,Kepler-984,43.03252,1,54970.19,MJD,Kepler
31242,Kepler-985 b,Kepler-985,116.331901,1,55006.187,MJD,Kepler
31251,Kepler-986 b,Kepler-986,56.435,1,54983.912,MJD,Kepler
31261,Kepler-987 b,Kepler-987,105.3033148,1,55039.673,MJD,Kepler
31271,Kepler-988 b,Kepler-988,17.76076524,1,54970.006,MJD,Kepler
31280,Kepler-989 b,Kepler-989,7.964294,1,54969.317,MJD,Kepler
31290,Kepler-99 b,Kepler-99,4.60357804,1,55004.33893,MJD,Kepler
31301,Kepler-990 b,Kepler-990,9.91720662,2,54967.639,MJD,Kepler
31310,Kepler-990 c,Kepler-990,0.53835407,2,54964.149,MJD,Kepler
31317,Kepler-991 b,Kepler-991,82.5342519,1,55041.626,MJD,Kepler
31326,Kepler-992 b,Kepler-992,20.16040877,1,54976.844,MJD,Kepler
31336,Kepler-993 b,Kepler-993,22.08515,1,54967.731,MJD,Kepler
31346,Kepler-994 b,Kepler-994,1.15116678,1,54965.732,MJD,Kepler
31356,Kepler-995 b,Kepler-995,28.26727385,1,54973.425,MJD,Kepler
31366,Kepler-996 b,Kepler-996,3.77059058,1,54965.891,MJD,Kepler
31376,Kepler-997 b,Kepler-997,2.70730672,1,54964.931,MJD,Kepler
31386,Kepler-998 b,Kepler-998,5.65376987,1,54964.212,MJD,Kepler
31396,Kepler-999 b,Kepler-999,5.99185702,1,54957.39733,MJD,Kepler
31406,L 168-9 b,L 168-9,1.4015272,1,59082.357,MJD,
31409,L 98-59 b,L 98-59,2.25314,4,58365.6708,MJD,
31413,L 98-59 c,L 98-59,3.69067844,4,58366.77375,MJD,
31417,L 98-59 d,L 98-59,7.4507245,4,58362.23974,MJD,
31429,LHS 1478 b,LHS 1478,1.9495378,1,58786.25425,MJD,
31431,LHS 1678 b,LHS 1678,0.86024058,2,58410.97363,MJD,
31433,LHS 1678 c,LHS 1678,3.694247,2,58410.56752,MJD,
31435,LHS 1815 b,LHS 1815,3.81429355,1,59249.9757,MJD,
31438,LHS 3844 b,LHS 3844,0.46288441,1,59084.89295,MJD,
31441,LP 714-47 b,LP 714-47,4.052034,1,59195.6149,MJD,
31444,LP 791-18 b,LP 791-18,0.94799506,2,58645.44405,MJD,
31446,LP 791-18 c,LP 791-18,4.98990315,2,58650.79807,MJD,
31448,LP 890-9 b,LP 890-9,2.72990489,2,59447.32637,MJD,
31452,LTT 1445 A b,LTT 1445 A,5.35882,2,58412.20851,MJD,
31455,LTT 1445 A c,LTT 1445 A,3.1239035,2,58412.08159,MJD,
31456,LTT 3780 b,LTT 3780,0.76839038,2,58543.41281,MJD,
31459,LTT 3780 c,LTT 3780,12.25217688,2,58546.3496,MJD,
31462,LTT 9779 b,LTT 9779,0.79206924,1,58353.71247,MJD,
31574,NGTS-11 b,NGTS-11,35.455984,1,58390.20545,MJD,
31589,NGTS-20 b,NGTS-20,54.3212423,1,58432.4798,MJD,
31908,PH1 b,PH1,138.317,1,55073.99,MJD,
31909,PH2 b,PH2,282.5254856,1,55760.62271,MJD,
32017,TIC 172900988 b,TIC 172900988 Aa,193.965,1,58937,MJD,
32023,TIC 237913194 b,TIC 237913194,15.1689723,1,58318.65055,MJD,
32025,TIC 257060897 b,TIC 257060897,3.660028,1,58708.4983,MJD,
32027,TOI-1062 b,TOI-1062,4.11501333,2,58324.92678,MJD,TESS
32030,TOI-1064 b,TOI-1064,6.443868,2,59036.3534,MJD,TESS
32032,TOI-1064 c,TOI-1064,12.226574,2,59043.01289,MJD,TESS
32034,TOI-1075 b,TOI-1075,0.60474268,1,58653.751,MJD,TESS
32037,TOI-1107 b,TOI-1107,4.0782387,1,59384.5123,MJD,TESS
32039,TOI-1130 b,TOI-1130,4.066499,2,58658.24627,MJD,TESS
32041,TOI-1130 c,TOI-1130,8.350381,2,58657.40461,MJD,TESS
32043,TOI-1136 b,TOI-1136,4.17278,6,,,TESS
32044,TOI-1136 c,TOI-1136,6.25725,6,59627.02774,MJD,TESS
32046,TOI-1136 d,TOI-1136,12.51937,6,59611.94769,MJD,TESS
32048,TOI-1136 e,TOI-1136,18.7992,6,58697.25581,MJD,TESS
32050,TOI-1136 f,TOI-1136,26.3179537,6,59593.68346,MJD,TESS
32052,TOI-1136 g,TOI-1136,39.5387,6,,,TESS
32053,TOI-1181 b,TOI-1181,2.103195,1,59693.43889,MJD,TESS
32055,TOI-1201 b,TOI-1201,2.4919863,1,59168.73222,MJD,TESS
32057,TOI-122 b,TOI-122,5.07803,1,58425.10256,MJD,TESS
32060,TOI-1227 b,TOI-1227,27.36397,1,58616.9621,MJD,TESS
32062,TOI-1231 b,TOI-1231,24.24558221,1,58684.6163,MJD,TESS
32064,TOI-1235 b,TOI-1235,3.44473,1,58896.68851,MJD,TESS
32068,TOI-1246 b,TOI-1246,4.307482,4,58686.0658,MJD,TESS
32070,TOI-1246 c,TOI-1246,5.904144,4,59739.80426,MJD,TESS
32072,TOI-1246 d,TOI-1246,18.6548112,4,59733.14382,MJD,TESS
32074,TOI-1246 e,TOI-1246,37.92549991,4,58700.18424,MJD,TESS
32076,TOI-125 b,TOI-125,4.65179058,3,58354.8552,MJD,TESS
32079,TOI-125 c,TOI-125,9.15067,3,58361.4085,MJD,TESS
32082,TOI-125 d,TOI-125,19.98,3,58342.35076,MJD,TESS
32084,TOI-1259 A b,TOI-1259 A,3.4779797,1,59764.37409,MJD,TESS
32086,TOI-1260 b,TOI-1260,3.127463,3,59065.06427,MJD,TESS
32089,TOI-1260 c,TOI-1260,7.493134,3,59067.7705,MJD,TESS
32092,TOI-1260 d,TOI-1260,49.82516596,3,59061.51741,MJD,TESS
32094,TOI-1266 b,TOI-1266,10.894843,2,58821.24439,MJD,TESS
32097,TOI-1266 c,TOI-1266,18.80152,2,59629.54643,MJD,TESS
32100,TOI-1268 b,TOI-1268,8.157728,1,58711.2477,MJD,TESS
32105,TOI-1272 b,TOI-1272,3.3159772,2,58712.5253,MJD,TESS
32108,TOI-1278 b,TOI-1278,14.47734453,1,58711.4595,MJD,TESS
32110,TOI-1288 b,TOI-1288,2.699835,2,58711.8587,MJD,TESS
32114,TOI-1296 b,TOI-1296,3.9443725,1,58930.25532,MJD,TESS
32116,TOI-1298 b,TOI-1298,4.5371432,1,58929.08558,MJD,TESS
32118,TOI-132 b,TOI-132,2.10968488,1,58326.40289,MJD,TESS
32121,TOI-1333 b,TOI-1333,4.720219,1,59847.46831,MJD,TESS
32123,TOI-1338 b,TOI-1338,95.174,1,58578.54251,MJD,TESS
32125,TOI-1411 b,TOI-1411,1.4520358,1,58738.9762,MJD,TESS
32127,TOI-1422 b,TOI-1422,13.001707,1,58745.4205,MJD,TESS
